target,setting_id,case_id,case_slug,model,train_seconds,train_n,test_n
RMST,S20,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3329579830169678,2000,20000
RMST,S20,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,21.235918045043945,2000,20000
RMST,S20,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.9302399158477783,2000,20000
survival.probability,S20,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3391413688659668,2000,20000
survival.probability,S20,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,16.319191217422485,2000,20000
survival.probability,S20,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.9946248531341553,2000,20000
RMST,S20,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3576960563659668,2000,20000
RMST,S20,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,21.949569940567017,2000,20000
RMST,S20,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.0807979106903076,2000,20000
survival.probability,S20,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.32906341552734375,2000,20000
survival.probability,S20,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,16.308704614639282,2000,20000
survival.probability,S20,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.0225830078125,2000,20000
RMST,S21,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.38375186920166016,2000,20000
RMST,S21,1,linear_linear_informative_strong_beneficial_large,Final Conditional,38.52289271354675,2000,20000
RMST,S21,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,3.0673158168792725,2000,20000
survival.probability,S21,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.3833956718444824,2000,20000
survival.probability,S21,1,linear_linear_informative_strong_beneficial_large,Final Conditional,27.64201855659485,2000,20000
survival.probability,S21,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,3.0805678367614746,2000,20000
RMST,S21,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.3759791851043701,2000,20000
RMST,S21,2,linear_linear_informative_weak_harmful_small,Final Conditional,39.06696629524231,2000,20000
RMST,S21,2,linear_linear_informative_weak_harmful_small,Revised Conditional,3.1796300411224365,2000,20000
survival.probability,S21,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.39290928840637207,2000,20000
survival.probability,S21,2,linear_linear_informative_weak_harmful_small,Final Conditional,28.716980695724487,2000,20000
survival.probability,S21,2,linear_linear_informative_weak_harmful_small,Revised Conditional,3.1093273162841797,2000,20000
RMST,S21,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3855245113372803,2000,20000
RMST,S21,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,39.32736396789551,2000,20000
RMST,S21,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,3.5508484840393066,2000,20000
survival.probability,S21,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.37192344665527344,2000,20000
survival.probability,S21,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,28.518617391586304,2000,20000
survival.probability,S21,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,2.8862380981445312,2000,20000
RMST,S21,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.39139246940612793,2000,20000
RMST,S21,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,39.617287397384644,2000,20000
RMST,S21,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.9878427982330322,2000,20000
survival.probability,S21,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.37038183212280273,2000,20000
survival.probability,S21,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,29.201366662979126,2000,20000
survival.probability,S21,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.156075954437256,2000,20000
RMST,S21,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.37232232093811035,2000,20000
RMST,S21,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,38.903860569000244,2000,20000
RMST,S21,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,3.393171548843384,2000,20000
survival.probability,S21,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3524816036224365,2000,20000
survival.probability,S21,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,27.465615272521973,2000,20000
survival.probability,S21,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,3.1554172039031982,2000,20000
RMST,S21,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3856079578399658,2000,20000
RMST,S21,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,39.30810737609863,2000,20000
RMST,S21,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,3.062321662902832,2000,20000
survival.probability,S21,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3908665180206299,2000,20000
survival.probability,S21,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,27.868569135665894,2000,20000
survival.probability,S21,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.940119743347168,2000,20000
RMST,S21,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.37857484817504883,2000,20000
RMST,S21,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,40.10844373703003,2000,20000
RMST,S21,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.9826505184173584,2000,20000
survival.probability,S21,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3846931457519531,2000,20000
survival.probability,S21,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,28.608241081237793,2000,20000
survival.probability,S21,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,3.7370307445526123,2000,20000
RMST,S21,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3679389953613281,2000,20000
RMST,S21,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,39.75509452819824,2000,20000
RMST,S21,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.598585844039917,2000,20000
survival.probability,S21,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3623239994049072,2000,20000
survival.probability,S21,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,28.34991431236267,2000,20000
survival.probability,S21,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.8928794860839844,2000,20000
RMST,S21,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.37679481506347656,2000,20000
RMST,S21,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,38.850555419921875,2000,20000
RMST,S21,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,3.0574944019317627,2000,20000
survival.probability,S21,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.371856689453125,2000,20000
survival.probability,S21,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,27.59704899787903,2000,20000
survival.probability,S21,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,3.00716495513916,2000,20000
RMST,S21,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.5066084861755371,2000,20000
RMST,S21,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,38.95209789276123,2000,20000
RMST,S21,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,3.046590805053711,2000,20000
survival.probability,S21,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3596985340118408,2000,20000
survival.probability,S21,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,27.99973773956299,2000,20000
survival.probability,S21,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,3.254443883895874,2000,20000
RMST,S21,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3724651336669922,2000,20000
RMST,S21,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,39.469391107559204,2000,20000
RMST,S21,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,3.369295597076416,2000,20000
survival.probability,S21,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3891427516937256,2000,20000
survival.probability,S21,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,30.072038173675537,2000,20000
survival.probability,S21,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,3.211719036102295,2000,20000
RMST,S21,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.4124338626861572,2000,20000
RMST,S21,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,39.826911211013794,2000,20000
RMST,S21,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.1148622035980225,2000,20000
survival.probability,S21,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3900325298309326,2000,20000
survival.probability,S21,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,28.2383553981781,2000,20000
survival.probability,S21,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.003075122833252,2000,20000
RMST,S22,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.5261318683624268,4000,20000
RMST,S22,1,linear_linear_informative_strong_beneficial_large,Final Conditional,58.30237293243408,4000,20000
RMST,S22,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,3.9629313945770264,4000,20000
survival.probability,S22,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.5408079624176025,4000,20000
survival.probability,S22,1,linear_linear_informative_strong_beneficial_large,Final Conditional,40.577346086502075,4000,20000
survival.probability,S22,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,4.998091697692871,4000,20000
RMST,S22,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.5624570846557617,4000,20000
RMST,S22,2,linear_linear_informative_weak_harmful_small,Final Conditional,59.39331793785095,4000,20000
RMST,S22,2,linear_linear_informative_weak_harmful_small,Revised Conditional,4.003241300582886,4000,20000
survival.probability,S22,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.5100247859954834,4000,20000
survival.probability,S22,2,linear_linear_informative_weak_harmful_small,Final Conditional,41.14837574958801,4000,20000
survival.probability,S22,2,linear_linear_informative_weak_harmful_small,Revised Conditional,5.544803142547607,4000,20000
RMST,S22,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.538017988204956,4000,20000
RMST,S22,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,58.91757273674011,4000,20000
RMST,S22,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,3.997154474258423,4000,20000
survival.probability,S22,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.5412671566009521,4000,20000
survival.probability,S22,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,41.215187549591064,4000,20000
survival.probability,S22,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,5.212718725204468,4000,20000
RMST,S22,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.530961275100708,4000,20000
RMST,S22,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,59.58581590652466,4000,20000
RMST,S22,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,4.140644550323486,4000,20000
survival.probability,S22,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.5370771884918213,4000,20000
survival.probability,S22,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,41.701056480407715,4000,20000
survival.probability,S22,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,5.566803455352783,4000,20000
RMST,S22,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.5072617530822754,4000,20000
RMST,S22,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,59.025293588638306,4000,20000
RMST,S22,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,4.172209024429321,4000,20000
survival.probability,S22,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.52345871925354,4000,20000
survival.probability,S22,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,41.6249315738678,4000,20000
survival.probability,S22,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,4.327441692352295,4000,20000
RMST,S22,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.525580883026123,4000,20000
RMST,S22,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,58.792450189590454,4000,20000
RMST,S22,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,4.070517063140869,4000,20000
survival.probability,S22,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.5416624546051025,4000,20000
survival.probability,S22,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,43.84200978279114,4000,20000
survival.probability,S22,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,5.2394859790802,4000,20000
RMST,S22,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.5203304290771484,4000,20000
RMST,S22,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,59.745439767837524,4000,20000
RMST,S22,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,4.00893759727478,4000,20000
survival.probability,S22,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.6562135219573975,4000,20000
survival.probability,S22,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,44.4067587852478,4000,20000
survival.probability,S22,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,5.4492785930633545,4000,20000
RMST,S22,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.48808956146240234,4000,20000
RMST,S22,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,59.179808378219604,4000,20000
RMST,S22,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,3.9403634071350098,4000,20000
survival.probability,S22,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.47983431816101074,4000,20000
survival.probability,S22,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,44.41207814216614,4000,20000
